"customer_number","customer_name","contact_last_name","contact_first_name","city","state","order_ym","required_ym","profit_each","cost_each","price_each","total_sale","office_state","office_city","buy_price","product_name","product_line","order_date","office_code","product_vendor"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,34.85,26.3,"","","CA","San Francisco",26.3,"1937 Horch 930V Limousine","Vintage Cars","2015-09-19",1,"Autoart Studio Design"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,29.35,48.64,"","","CA","San Francisco",48.64,"1940 Ford Delivery Sedan","Vintage Cars","2015-09-19",1,"Carousel DieCast Legends"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,25.93,29.34,"","","CA","San Francisco",29.34,"Corsair F4U ( Bird Cage)","Planes","2015-09-19",1,"Second Gear Diecast"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,24.67,34,"","","CA","San Francisco",34,"The Schooner Bluenose","Ships","2015-09-19",1,"Autoart Studio Design"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,40.72,39.83,"","","CA","San Francisco",39.83,"HMS Bounty","Ships","2015-09-19",1,"Unimax Art Galleries"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,21.95,68.8,"","","CA","San Francisco",68.8,"America West Airlines B757-200","Planes","2015-09-19",1,"Motor City Art Classics"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,35.42,33.97,"","","CA","San Francisco",33.97,"The USS Constitution Ship","Ships","2015-09-19",1,"Red Start Diecast"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,33.04,51.09,"","","CA","San Francisco",51.09,"The Titanic","Ships","2015-09-19",1,"Carousel DieCast Legends"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,27.8,53.63,"","","CA","San Francisco",53.63,"The Queen Mary","Ships","2015-09-19",1,"Welly Diecast Productions"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,30.36,36.27,"","","CA","San Francisco",36.27,"American Airlines: MD-11S","Planes","2015-09-19",1,"Second Gear Diecast"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,12.42,32.77,"","","CA","San Francisco",32.77,"Boeing X-32A JSF","Planes","2015-09-19",1,"Motor City Art Classics"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201509,15.29,33.29,"","","CA","San Francisco",33.29,"Pont Yacht","Ships","2015-09-19",1,"Unimax Art Galleries"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201510,42.3,65.95,"","","CA","San Francisco",65.95,"1965 Aston Martin DB5","Classic Cars","2015-09-26",1,"Classic Metal Creations"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201510,35.56,93.89,"","","CA","San Francisco",93.89,"1995 Honda Civic","Classic Cars","2015-09-26",1,"Min Lin Diecast"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201510,68.64,56.76,"","","CA","San Francisco",56.76,"1999 Indy 500 Monte Carlo SS","Classic Cars","2015-09-26",1,"Red Start Diecast"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201510,60.75,62.16,"","","CA","San Francisco",62.16,"1948 Porsche Type 356 Roadster","Classic Cars","2015-09-26",1,"Gearbox Collectibles"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201510,16.17,49.24,"","","CA","San Francisco",49.24,"1970 Chevy Chevelle SS 454","Classic Cars","2015-09-26",1,"Unimax Art Galleries"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201510,18.61,29.18,"","","CA","San Francisco",29.18,"1966 Shelby Cobra 427 S/C","Classic Cars","2015-09-26",1,"Carousel DieCast Legends"
239,"Collectable Mini Designs Co.","Thompson","Valarie","San Diego","CA",201509,201510,33.19,62.11,"","","CA","San Francisco",62.11,"2002 Chevy Corvette","Classic Cars","2015-09-26",1,"Gearbox Collectibles"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201510,201510,65.56,68.3,"","","","London",68.3,"1903 Ford Model A","Vintage Cars","2015-10-20",7,"Unimax Art Galleries"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201510,201510,30.25,67.56,"","","","London",67.56,"Collectable Wooden Train","Trains","2015-10-20",7,"Carousel DieCast Legends"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201510,201510,25.46,52.66,"","","","London",52.66,"1904 Buick Runabout","Vintage Cars","2015-10-20",7,"Exoto Designs"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201510,201510,30.72,82.34,"","","","London",82.34,"18th century schooner","Ships","2015-10-20",7,"Carousel DieCast Legends"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201510,201510,41.58,43.3,"","","","London",43.3,"The Mayflower","Ships","2015-10-20",7,"Studio M Art Models"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201510,201510,35.06,51.09,"","","","London",51.09,"The Titanic","Ships","2015-10-20",7,"Carousel DieCast Legends"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201510,201510,27.8,53.63,"","","","London",53.63,"The Queen Mary","Ships","2015-10-20",7,"Welly Diecast Productions"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201510,201510,15.29,33.29,"","","","London",33.29,"Pont Yacht","Ships","2015-10-20",7,"Unimax Art Galleries"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,40.79,85.68,"","","","London",85.68,"1972 Alfa Romeo GTA","Classic Cars","2016-06-01",7,"Motor City Art Classics"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,63.07,77.27,"","","","London",77.27,"1980s Black Hawk Helicopter","Planes","2016-06-01",7,"Red Start Diecast"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,20.65,51.61,"","","","London",51.61,"1999 Yamaha Speed Boat","Ships","2016-06-01",7,"Min Lin Diecast"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,25.41,64.58,"","","","London",64.58,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","2016-06-01",7,"Exoto Designs"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,26.27,66.73,"","","","London",66.73,"1928 British Royal Navy Airplane","Planes","2016-06-01",7,"Classic Metal Creations"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,32.89,34.25,"","","","London",34.25,"1900s Vintage Bi-Plane","Planes","2016-06-01",7,"Autoart Studio Design"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,28.93,26.3,"","","","London",26.3,"1937 Horch 930V Limousine","Vintage Cars","2016-06-01",7,"Autoart Studio Design"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,28.51,48.64,"","","","London",48.64,"1940 Ford Delivery Sedan","Vintage Cars","2016-06-01",7,"Carousel DieCast Legends"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,38.22,29.34,"","","","London",29.34,"Corsair F4U ( Bird Cage)","Planes","2016-06-01",7,"Second Gear Diecast"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,26.14,33.02,"","","","London",33.02,"1928 Ford Phaeton Deluxe","Vintage Cars","2016-06-01",7,"Highway 66 Mini Classics"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,9.6,27.06,"","","","London",27.06,"1930 Buick Marquette Phaeton","Vintage Cars","2016-06-01",7,"Studio M Art Models"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,23.75,51.15,"","","","London",51.15,"American Airlines: B767-300","Planes","2016-06-01",7,"Min Lin Diecast"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,33.49,39.83,"","","","London",39.83,"HMS Bounty","Ships","2016-06-01",7,"Unimax Art Galleries"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,16.96,68.8,"","","","London",68.8,"America West Airlines B757-200","Planes","2016-06-01",7,"Motor City Art Classics"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,33.25,33.97,"","","","London",33.97,"The USS Constitution Ship","Ships","2016-06-01",7,"Red Start Diecast"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,23.2,54.4,"","","","London",54.4,"F/A 18 Hornet 1/72","Planes","2016-06-01",7,"Motor City Art Classics"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,31.84,36.27,"","","","London",36.27,"American Airlines: MD-11S","Planes","2016-06-01",7,"Second Gear Diecast"
240,"giftsbymail.co.uk","Bennett","Helen","Cowes","Isle of Wight",201606,201606,10.93,32.77,"","","","London",32.77,"Boeing X-32A JSF","Planes","2016-06-01",7,"Motor City Art Classics"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,32.95,49,"","","NY","NYC",49,"P-51-D Mustang","Planes","2015-11-02",3,"Gearbox Collectibles"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,22.98,66.73,"","","NY","NYC",66.73,"1928 British Royal Navy Airplane","Planes","2015-11-02",3,"Classic Metal Creations"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,25.93,29.34,"","","NY","NYC",29.34,"Corsair F4U ( Bird Cage)","Planes","2015-11-02",3,"Second Gear Diecast"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,26.8,36.22,"","","NY","NYC",36.22,"1900s Vintage Tri-Plane","Planes","2015-11-02",3,"Unimax Art Galleries"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,23.98,66.92,"","","NY","NYC",66.92,"1997 BMW F650 ST","Motorcycles","2015-11-02",3,"Exoto Designs"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,33.71,33.02,"","","NY","NYC",33.02,"1928 Ford Phaeton Deluxe","Vintage Cars","2015-11-02",3,"Highway 66 Mini Classics"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,10.02,27.06,"","","NY","NYC",27.06,"1930 Buick Marquette Phaeton","Vintage Cars","2015-11-02",3,"Studio M Art Models"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,37.45,51.15,"",2215,"NY","NYC",51.15,"American Airlines: B767-300","Planes","2015-11-02",3,"Min Lin Diecast"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,23.94,68.8,"","","NY","NYC",68.8,"America West Airlines B757-200","Planes","2015-11-02",3,"Motor City Art Classics"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,56.95,59.33,"",2907,"NY","NYC",59.33,"ATA: B757-300","Planes","2015-11-02",3,"Highway 66 Mini Classics"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,19.2,54.4,"","","NY","NYC",54.4,"F/A 18 Hornet 1/72","Planes","2015-11-02",3,"Motor City Art Classics"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201511,201511,34.06,36.27,"","","NY","NYC",36.27,"American Airlines: MD-11S","Planes","2015-11-02",3,"Second Gear Diecast"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,44.88,85.68,"",3264,"NY","NYC",85.68,"1972 Alfa Romeo GTA","Classic Cars","2016-03-20",3,"Motor City Art Classics"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,26.67,51.61,"","","NY","NYC",51.61,"1999 Yamaha Speed Boat","Ships","2016-03-20",3,"Min Lin Diecast"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,36,64.58,"","","NY","NYC",64.58,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","2016-03-20",3,"Exoto Designs"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,19.3,52.66,"","","NY","NYC",52.66,"1904 Buick Runabout","Vintage Cars","2016-03-20",3,"Exoto Designs"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,17.2,82.34,"","","NY","NYC",82.34,"18th century schooner","Ships","2016-03-20",3,"Carousel DieCast Legends"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,33.63,46.91,"","","NY","NYC",46.91,"1912 Ford Model T Delivery Wagon","Vintage Cars","2016-03-20",3,"Min Lin Diecast"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,28.51,48.64,"","","NY","NYC",48.64,"1940 Ford Delivery Sedan","Vintage Cars","2016-03-20",3,"Carousel DieCast Legends"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,28,34,62,2790,"NY","NYC",34,"The Schooner Bluenose","Ships","2016-03-20",3,"Autoart Studio Design"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,34.4,39.83,"","","NY","NYC",39.83,"HMS Bounty","Ships","2016-03-20",3,"Unimax Art Galleries"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,34.7,33.97,"","","NY","NYC",33.97,"The USS Constitution Ship","Ships","2016-03-20",3,"Red Start Diecast"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,37.06,51.09,"","","NY","NYC",51.09,"The Titanic","Ships","2016-03-20",3,"Carousel DieCast Legends"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,31.78,53.63,"","","NY","NYC",53.63,"The Queen Mary","Ships","2016-03-20",3,"Welly Diecast Productions"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,8.44,32.77,"","","NY","NYC",32.77,"Boeing X-32A JSF","Planes","2016-03-20",3,"Motor City Art Classics"
260,"Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth","Tsawassen","BC",201603,201603,15.84,33.29,"","","NY","NYC",33.29,"Pont Yacht","Ships","2016-03-20",3,"Unimax Art Galleries"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,31.14,83.51,"","","","Sydney",83.51,"1993 Mazda RX-7","Classic Cars","2015-04-11",6,"Highway 66 Mini Classics"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,42.3,65.95,"","","","Sydney",65.95,"1965 Aston Martin DB5","Classic Cars","2015-04-11",6,"Classic Metal Creations"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,42.67,93.89,"",3414,"","Sydney",93.89,"1995 Honda Civic","Classic Cars","2015-04-11",6,"Min Lin Diecast"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,56.76,56.76,"","","","Sydney",56.76,"1999 Indy 500 Monte Carlo SS","Classic Cars","2015-04-11",6,"Red Start Diecast"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,66.04,77.9,"","","","Sydney",77.9,"1992 Ferrari 360 Spider red","Classic Cars","2015-04-11",6,"Unimax Art Galleries"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,73.47,62.16,"","","","Sydney",62.16,"1948 Porsche Type 356 Roadster","Classic Cars","2015-04-11",6,"Gearbox Collectibles"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,40.49,43.26,"","","","Sydney",43.26,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","2015-04-11",6,"Exoto Designs"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,32.07,34.21,"","","","Sydney",34.21,"1957 Ford Thunderbird","Classic Cars","2015-04-11",6,"Studio M Art Models"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,16.17,49.24,"","","","Sydney",49.24,"1970 Chevy Chevelle SS 454","Classic Cars","2015-04-11",6,"Unimax Art Galleries"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,17.11,29.18,"","","","Sydney",29.18,"1966 Shelby Cobra 427 S/C","Classic Cars","2015-04-11",6,"Carousel DieCast Legends"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,29.99,47.25,"","","","Sydney",47.25,"1949 Jaguar XK 120","Classic Cars","2015-04-11",6,"Classic Metal Creations"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,42.27,72.81,"","","","Sydney",72.81,"1952 Citroen-15CV","Classic Cars","2015-04-11",6,"Exoto Designs"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,21.4,50.51,"","","","Sydney",50.51,"1969 Chevrolet Camaro Z28","Classic Cars","2015-04-11",6,"Exoto Designs"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201504,201504,34.26,62.11,"","","","Sydney",62.11,"2002 Chevy Corvette","Classic Cars","2015-04-11",6,"Gearbox Collectibles"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,68.09,95.34,"","","","Sydney",95.34,"1968 Ford Mustang","Classic Cars","2015-06-04",6,"Autoart Studio Design"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,60.25,66.27,"","","","Sydney",66.27,"2002 Suzuki XREO","Motorcycles","2015-06-04",6,"Unimax Art Galleries"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,39.9,31.92,"","","","Sydney",31.92,"1970 Plymouth Hemi Cuda","Classic Cars","2015-06-04",6,"Studio M Art Models"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,16.07,49.05,"","","","Sydney",49.05,"1969 Dodge Super Bee","Classic Cars","2015-06-04",6,"Min Lin Diecast"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,63.21,73.48,"","","","Sydney",73.48,"1976 Ford Gran Torino","Classic Cars","2015-06-04",6,"Gearbox Collectibles"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,19.89,32.95,"","","","Sydney",32.95,"1957 Vespa GS150","Motorcycles","2015-06-04",6,"Studio M Art Models"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,50.6,69.93,"","","","Sydney",69.93,"1957 Corvette Convertible","Classic Cars","2015-06-04",6,"Classic Metal Creations"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,19.39,47.1,"","","","Sydney",47.1,"1982 Ducati 900 Monster","Motorcycles","2015-06-04",6,"Highway 66 Mini Classics"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,14.69,38.58,"","","","Sydney",38.58,"1971 Alpine Renault 1600s","Classic Cars","2015-06-04",6,"Welly Diecast Productions"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,45.28,32.33,"","","","Sydney",32.33,"1961 Chevrolet Impala","Classic Cars","2015-06-04",6,"Classic Metal Creations"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,12.87,24.14,"","","","Sydney",24.14,"1982 Ducati 996 R","Motorcycles","2015-06-04",6,"Gearbox Collectibles"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,27.55,56.13,"","","","Sydney",56.13,"1974 Ducati 350 Mk3 Desmo","Motorcycles","2015-06-04",6,"Second Gear Diecast"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201506,201506,41.49,34.17,"","","","Sydney",34.17,"2002 Yamaha YZR M1","Motorcycles","2015-06-04",6,"Autoart Studio Design"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201608,201609,25.11,103.42,"","","","Sydney",103.42,"1962 LanciaA Delta 16V","Classic Cars","2016-08-20",6,"Second Gear Diecast"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201608,201609,50.57,77.9,"","","","Sydney",77.9,"1958 Setra Bus","Trucks and Buses","2016-08-20",6,"Welly Diecast Productions"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201608,201609,42.01,58.33,"","","","Sydney",58.33,"1940 Ford Pickup Truck","Trucks and Buses","2016-08-20",6,"Studio M Art Models"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201608,201609,27.01,74.86,"","","","Sydney",74.86,"1964 Mercedes Tour Bus","Trucks and Buses","2016-08-20",6,"Unimax Art Galleries"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201608,201609,35.24,24.92,"","","","Sydney",24.92,"1926 Ford Fire Engine","Trucks and Buses","2016-08-20",6,"Carousel DieCast Legends"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201608,201609,89.75,77.9,"","","","Sydney",77.9,"1992 Ferrari 360 Spider red","Classic Cars","2016-08-20",6,"Unimax Art Galleries"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201608,201609,20.58,84.76,"","","","Sydney",84.76,"1940s Ford truck","Trucks and Buses","2016-08-20",6,"Motor City Art Classics"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201608,201609,18.62,23.14,"","","","Sydney",23.14,"1939 Cadillac Limousine","Vintage Cars","2016-08-20",6,"Studio M Art Models"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201608,201609,30.38,33.61,"","","","Sydney",33.61,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","2016-08-20",6,"Red Start Diecast"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,96.43,98.58,"","","","Sydney",98.58,"1952 Alpine Renault 1300","Classic Cars","2016-10-09",6,"Classic Metal Creations"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,17.73,103.42,"","","","Sydney",103.42,"1962 LanciaA Delta 16V","Classic Cars","2016-10-09",6,"Second Gear Diecast"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,32.79,77.9,"","","","Sydney",77.9,"1958 Setra Bus","Trucks and Buses","2016-10-09",6,"Welly Diecast Productions"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,56.01,58.33,"","","","Sydney",58.33,"1940 Ford Pickup Truck","Trucks and Buses","2016-10-09",6,"Studio M Art Models"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,42.12,60.62,"","","","Sydney",60.62,"1937 Lincoln Berline","Vintage Cars","2016-10-09",6,"Motor City Art Classics"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,23.18,24.26,"","","","Sydney",24.26,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2016-10-09",6,"Studio M Art Models"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,32.81,24.92,"","","","Sydney",24.92,"1926 Ford Fire Engine","Trucks and Buses","2016-10-09",6,"Carousel DieCast Legends"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,38.5,60.78,"","","","Sydney",60.78,"1913 Ford Model T Speedster","Vintage Cars","2016-10-09",6,"Carousel DieCast Legends"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,3.98,22.57,"","","","Sydney",22.57,"1939 Chevrolet Deluxe Coupe","Vintage Cars","2016-10-09",6,"Motor City Art Classics"
276,"Anna’s Decorations, Ltd","O’Hara","Anna","North Sydney","NSW",201610,201610,15.68,20.61,"","","","Sydney",20.61,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2016-10-09",6,"Classic Metal Creations"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201502,201502,28.76,60.62,"","","","Sydney",60.62,"1937 Lincoln Berline","Vintage Cars","2015-02-16",6,"Motor City Art Classics"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201502,201502,28.57,24.26,"","","","Sydney",24.26,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2015-02-16",6,"Studio M Art Models"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201502,201502,79.31,72.56,"","","","Sydney",72.56,"1928 Mercedes-Benz SSK","Vintage Cars","2015-02-16",6,"Gearbox Collectibles"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201502,201502,30.4,60.78,"","","","Sydney",60.78,"1913 Ford Model T Speedster","Vintage Cars","2015-02-16",6,"Carousel DieCast Legends"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201502,201502,18.12,34.35,"","","","Sydney",34.35,"1934 Ford V8 Coupe","Vintage Cars","2015-02-16",6,"Min Lin Diecast"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201502,201502,40.84,60.74,"","","","Sydney",60.74,"18th Century Vintage Horse Carriage","Vintage Cars","2015-02-16",6,"Red Start Diecast"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201502,201502,23.81,57.54,"","","","Sydney",57.54,"1917 Maxwell Touring Car","Vintage Cars","2015-02-16",6,"Exoto Designs"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201502,201502,36.03,57.46,"","","","Sydney",57.46,"1936 Chrysler Airflow","Vintage Cars","2015-02-16",6,"Second Gear Diecast"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201602,201602,72.86,98.58,"","","","Sydney",98.58,"1952 Alpine Renault 1300","Classic Cars","2016-02-19",6,"Classic Metal Creations"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201602,201602,20.68,103.42,"","","","Sydney",103.42,"1962 LanciaA Delta 16V","Classic Cars","2016-02-19",6,"Second Gear Diecast"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201602,201602,57.4,77.9,"","","","Sydney",77.9,"1958 Setra Bus","Trucks and Buses","2016-02-19",6,"Welly Diecast Productions"
282,"Souveniers And Things Co.","Huxley","Adrian","Chatswood","NSW",201602,201602,36.17,58.33,"","","","Sydney",58.33,"1940 Ford Pickup Truck","Trucks and Buses","2016-02-19",6,"Studio M Art Models"
